id,title,url,date,feed,type,description,image,_url,site_name,image:width,image:height,locale,latitude,longitude,streetaddress,city,state,image:type,updated_time,image:url,email
13,The Chinese Think Liu Xiaobo Was Asking For It,https://foreignpolicy.com/2017/07/11/the-chinese-think-liu-xiaobo-was-asking-for-it/,2017-07-14T01:01:09,instapaper,article,Blaming the victim is the easiest way for people to sleep at night in a country where the government could crush you at any moment.,https://foreignpolicymag.files.wordpress.com/2017/07/gettyimages-107603032.jpg,https://foreignpolicy.com/2017/07/11/the-chinese-think-liu-xiaobo-was-asking-for-it/,Foreign Policy,,,,,,,,,,,,
5,California’s December Inferno,https://earthobservatory.nasa.gov/IOTD/view.php?id=91466&src=eorss-iotd,2017-12-21T02:51:36,newsblur,,,,https://earthobservatory.nasa.gov/IOTD/view.php?id=91466&src=eorss-iotd,,,,,,,,,,,,,
17,Wildfire Lights Up Ventura,https://earthobservatory.nasa.gov/NaturalHazards/view.php?id=91376&src=eorss-nh,2017-12-05T20:49:10,newsblur,,,,https://earthobservatory.nasa.gov/NaturalHazards/view.php?id=91376&src=eorss-nh,,,,,,,,,,,,,
15,"Watching ‘Fox & Friends,’ Trump Sees a Two-Way Mirror",https://www.nytimes.com/2017/07/19/arts/television/donald-trump-fox-friends.html,2017-07-19T16:09:05,instapaper,article,Sometimes the president’s tweets program his go-to cable morning show. And sometimes the show programs him.,https://static01.nyt.com/images/2017/07/20/arts/20FOXANDFRIENDS1/20FOXANDFRIENDS1-facebookJumbo.jpg,https://www.nytimes.com/2017/07/19/arts/television/donald-trump-fox-friends.html,,,,,,,,,,,,,
18,Robert Whittaker interview - Karate's TUF guy - Blitz Martial Arts Magazine,https://www.blitzmag.net/people/bjj-mma/501-robert-whittaker-karate-is-the-foundation-of-my-striking,2017-07-13T19:31:46,instapaper,,,,https://www.blitzmag.net/people/bjj-mma/501-robert-whittaker-karate-is-the-foundation-of-my-striking,,,,,,,,,,,,,
9,California Wildfire Emissions,https://earthobservatory.nasa.gov/IOTD/view.php?id=91427&src=eorss-iotd,2017-12-13T02:10:06,newsblur,,,,https://earthobservatory.nasa.gov/IOTD/view.php?id=91427&src=eorss-iotd,,,,,,,,,,,,,
19,How Poverty Can Follow Children Into Adulthood,https://www.pbs.org/wgbh/frontline/article/how-poverty-can-follow-children-into-adulthood/,2017-11-23T13:07:57,newsblur,article,"Poverty can follow children into adulthood, affecting their long-term physical and mental health, and making it harder to finish school and climb out of poverty.",https://i1.wp.com/www.pbs.org/wgbh/frontline/wp-content/uploads/2017/11/GettyImages-515562152.jpg?resize=1200%2C630,https://www.pbs.org/wgbh/frontline/article/how-poverty-can-follow-children-into-adulthood/,FRONTLINE,1200,630,,,,,,,,,,
1,"For Patrick McEnroe, the U.S. Open Is Home",https://www.nytimes.com/2017/09/07/nyregion/patrick-and-john-mcenroe-us-open.html,2017-09-07T20:16:33,instapaper,article,"Perhaps no sporting event is as linked to New York as the U.S. Open, and perhaps no duo is as linked to the U.S. Open as Patrick and John McEnroe.",https://static01.nyt.com/images/2017/09/03/nyregion/10PATRICK1-web/10PATRICK1-facebookJumbo.jpg,https://www.nytimes.com/2017/09/07/nyregion/patrick-and-john-mcenroe-us-open.html,,,,,,,,,,,,,
12,What Happens When a Grown Woman Wears Axe Body Spray for a Week?,http://www.slate.com/articles/double_x/doublex/2013/10/axe_men_s_body_spray_what_happens_when_a_woman_wears_it_for_a_week.html,2017-12-09T23:51:55,newsblur,article,"Probably if I had watched the commercials first, I would never have undertaken this whole stupid experiment. Axe commercials? Awful. They are the media ...",http://www.slate.com/content/dam/slate/articles/double_x/doublex/2013/10/131021_DX_AxeDaliaAndSon.jpg.CROP.promo-large.jpg,http://www.slate.com/articles/double_x/doublex/2013/10/axe_men_s_body_spray_what_happens_when_a_woman_wears_it_for_a_week.html,Slate Magazine,,,,,,,,,,,,
8,"Even in Las Vegas, the barriers of Dublin still press against Conor McGregor",http://www.espn.com/espn/feature/story/_/page/enterpriseMcGregor/conor-mcgregor-shaped-dublin-roots-prepares-fight-floyd-mayweather,2017-08-09T12:01:24,instapaper,article,"Long after he escaped Dublin, Conor McGregor still rebels against its psychic barriers. Small wonder he's crazy enough to box Floyd Mayweather.",http://a.espncdn.com/photo/2017/0804/r239816_2_1296x729_16-9.jpg,http://www.espn.com/espn/feature/story/_/page/enterpriseMcGregor/conor-mcgregor-shaped-dublin-roots-prepares-fight-floyd-mayweather,ESPN.com,,,,,,,,,,,,
11,The Unexpected Reason Some Students Procrastinate,http://blogs.edweek.org/edweek/rulesforengagement/2017/08/why_students_procrastinate-self-handicapping.html?cmp=SOC-SHR-FB,2017-08-09T16:12:32,instapaper,article,Some students engage in so-called self-handicapping behaviors like procrastination in an attempt to protect themselves from the negative emotions they might feel if they fail at an academic task. How should teachers handle it?,http://blogs.edweek.org/edweek/rulesforengagement/Procrastination-late-night_560x292blog_Getty.jpg,http://blogs.edweek.org/edweek/rulesforengagement/2017/08/why_students_procrastinate-self-handicapping.html,Education Week - Rules for Engagement,,,,,,,,,,,,
7,Seven Years,https://xkcd.com/1928/,2017-12-14T02:21:45,newsblur,,,,https://xkcd.com/1928/,,,,,,,,,,,,,
3,Virtual Assistant,https://xkcd.com/1931/,2017-12-23T17:02:55,newsblur,,,,https://xkcd.com/1931/,,,,,,,,,,,,,
6,Smoke from the Thomas Fire,https://earthobservatory.nasa.gov/NaturalHazards/view.php?id=91440&src=eorss-nh,2017-12-15T23:49:00,newsblur,,,,https://earthobservatory.nasa.gov/NaturalHazards/view.php?id=91440&src=eorss-nh,,,,,,,,,,,,,
14,Earth Matters Blog - Why the SoCal Fires are So Fierce,https://earthobservatory.nasa.gov/blogs/earthmatters/?p=8001&src=eorss-blogs,2017-12-07T21:46:36,newsblur,,,,https://earthobservatory.nasa.gov/blogs/earthmatters/?p=8001&src=eorss-blogs,,,,,,,,,,,,,
10,Fires Continue to Rage in Southern California,https://earthobservatory.nasa.gov/NaturalHazards/view.php?id=91421&src=eorss-nh,2017-12-11T21:46:06,newsblur,,,,https://earthobservatory.nasa.gov/NaturalHazards/view.php?id=91421&src=eorss-nh,,,,,,,,,,,,,
16,Smoke Over Southern California,https://earthobservatory.nasa.gov/NaturalHazards/view.php?id=91387&src=eorss-nh,2017-12-07T21:45:07,newsblur,,,,https://earthobservatory.nasa.gov/NaturalHazards/view.php?id=91387&src=eorss-nh,,,,,,,,,,,,,
20,Towards Channels 2.0 - Aeracode,http://www.aeracode.org/2017/7/11/towards-channels-20/,2017-07-15T19:25:01,instapaper,,,,http://www.aeracode.org/2017/7/11/towards-channels-20/,,,,,,,,,,,,,
31,Opinion | The allegations against Kevin Spacey got ‘House of Cards’ canceled. Good riddance.,https://www.washingtonpost.com/news/act-four/wp/2017/11/01/the-allegations-against-kevin-spacey-got-house-of-cards-canceled-good-riddance/,2017-11-02T18:52:33,newsblur,article,"Totally irrespective of Kevin Spacey's behavior, ""House of Cards"" promoted dumb ideas about Washington as savvy thinking.",https://www.washingtonpost.com/rf/image_1484w/2010-2019/WashingtonPost/2017/10/31/Production/Daily/Style/Images/2017-10-31T180501Z_1_LYNXMPED9U1IL-ORVTV_RTROPTP_3_TELEVISION-US-PEOPLE-KEVINSPACEY-NETFLIX.jpg?t=20170517,http://www.washingtonpost.com/news/act-four/wp/2017/11/01/the-allegations-against-kevin-spacey-got-house-of-cards-canceled-good-riddance/,Washington Post,,,,,,,,,,,,
85,Researchers Discover Two Major Flaws in the World’s Computers,https://www.nytimes.com/2018/01/03/business/computer-flaws.html,2018-01-04T04:39:29,instapaper,article,"Called Meltdown, the first and most urgent flaw affects nearly all microprocessors made by Intel. The second, Spectre, affects most other chips.",https://static01.nyt.com/images/2018/01/04/business/04chipflaw2/04chipflaw2-facebookJumbo.jpg,https://www.nytimes.com/2018/01/03/business/computer-flaws.html,,,,,,,,,,,,,
25,Opinion | The sexual harassment accusations against Louis C.K. actually make his work make more sense,https://www.washingtonpost.com/news/act-four/wp/2017/11/10/the-sexual-harassment-accusations-against-louis-c-k-actually-make-his-work-make-more-sense/,2017-11-13T01:51:11,newsblur,article,"We want to believe that terrible behavior is a hindrance to great art, not that it informs it.",https://www.washingtonpost.com/rf/image_1484w/2010-2019/WashingtonPost/2017/11/10/Production/Outlook/Images/2017-11-10T001322Z_1_LYNXMPEDA900D-ORVPE_RTROPTP_3_PEOPLE-US-PEOPLE-LOUIS-CK.jpg?t=20170517,http://www.washingtonpost.com/news/act-four/wp/2017/11/10/the-sexual-harassment-accusations-against-louis-c-k-actually-make-his-work-make-more-sense/,Washington Post,,,,,,,,,,,,
24,October Scorches Records in the Northeast,https://earthobservatory.nasa.gov/IOTD/view.php?id=91278&src=eorss-iotd,2017-11-16T02:49:17,newsblur,,,,https://earthobservatory.nasa.gov/IOTD/view.php?id=91278&src=eorss-iotd,,,,,,,,,,,,,
26,"Opinion | Duterte, Year One",https://www.nytimes.com/2017/07/03/opinion/philippines-duterte.html,2017-07-04T12:27:33,instapaper,article,"As the president celebrated his first anniversary in office, Filipinos took stock of the damage.",https://static01.nyt.com/images/2017/07/04/opinion/03fantauzzo/03fantauzzo-facebookJumbo.jpg,https://www.nytimes.com/2017/07/03/opinion/philippines-duterte.html?nytmobile=0,,,,,,,,,,,,,
29,"Opinion | Why I won’t be reviewing ‘The Last Jedi,’ or any other Disney movie, in advance",https://www.washingtonpost.com/news/act-four/wp/2017/11/06/why-i-wont-be-reviewing-the-last-jedi-or-any-other-disney-movie-in-advance/,2017-11-06T18:20:09,newsblur,article,"If Disney is going to try to pressure outlets through their film critics, film critics should stand up to corporate influence.",https://www.washingtonpost.com/rf/image_1484w/2010-2019/WashingtonPost/2017/11/06/Weekend/Images/wk-lastjedi1110-1.jpg?t=20170517,http://www.washingtonpost.com/news/act-four/wp/2017/11/06/why-i-wont-be-reviewing-the-last-jedi-or-any-other-disney-movie-in-advance/,Washington Post,,,,,,,,,,,,
30,Defensive Profile,https://xkcd.com/1911/,2017-11-03T16:06:15,newsblur,,,,https://xkcd.com/1911/,,,,,,,,,,,,,
27,Twitter Verification,https://xkcd.com/1914/,2017-11-10T18:28:53,newsblur,,,,https://xkcd.com/1914/,,,,,,,,,,,,,
